Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
239785,OIE,8.906766,-75.812614,Americas,Colombia,Cordoba,Pesebrera Villa Helena,Exact,20/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",6,1,,,,,,,
239784,OIE,0.4988,-76.4867,Americas,Colombia,Putumayo,Pesebrera Colina Campestre,Exact,20/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",4,4,,,,,,,
239783,OIE,10.596613,-74.892758,Americas,Colombia,Atlantico,María Alejandra,Exact,20/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",7,3,,,,,,,
239782,OIE,10.532931,-75.07154,Americas,Colombia,Atlantico,Los Torres,Exact,18/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",60,60,,,,,,,
239781,OIE,1.199226,-77.46293,Americas,Colombia,Narino,El Troje,Exact,18/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",2,2,,,,,,,
239780,OIE,10.410372,-75.12697,Americas,Colombia,Atlantico,El Guájaro,Exact,17/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",5,3,,,,,,,
239779,OIE,5.698801,-72.94367,Americas,Colombia,Boyaca,Manitas,Exact,17/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",21,21,,,,,,,
239778,OIE,0.5229,-76.51225,Americas,Colombia,Putumayo,Santa Clara,Exact,16/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",1,1,,,,,,,
239777,OIE,0.48312,-76.47333,Americas,Colombia,Putumayo,Villa Margarita,Exact,16/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",1,1,,,,,,,
239776,OIE,9.196762,-75.62194,Americas,Colombia,Cordoba,San Miguel,Exact,16/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",14,1,,,,,,,
239775,OIE,10.34231,-74.040795,Americas,Colombia,Magdalena,El Jordán,Exact,12/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",12,2,,,,,,,
239774,OIE,1.8418,-76.187,Americas,Colombia,Huila,Las Marías,Exact,10/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",29,5,,,,,,,
239773,OIE,0.84711,-77.69827,Americas,Colombia,Narino,El Nogal,Exact,08/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",1,1,,,,,,,
239772,OIE,8.72657,-75.84838,Americas,Colombia,Cordoba,San Luis,Exact,06/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",5,5,,,,,,,
239771,OIE,10.410971,-75.12656,Americas,Colombia,Atlantico,La Ponedera,Exact,05/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",7,3,,,,,,,
239770,OIE,0.84764,-77.70073,Americas,Colombia,Narino,San Francisco 2,Exact,05/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",2,2,,,,,,,
239769,OIE,1.8318,-76.1901,Americas,Colombia,Huila,La Viginia,Exact,04/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",18,5,,,,,,,
239768,OIE,8.766242,-75.79246,Americas,Colombia,Cordoba,Rancho San José,Exact,03/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",50,6,,,,,,,
239767,OIE,0.844799,-77.68697,Americas,Colombia,Narino,San Francisco,Exact,02/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",15,5,,,,,,,
239766,OIE,8.80962,-75.80815,Americas,Colombia,Cordoba,La Tradición,Exact,01/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",16,14,,,,,,,
239765,OIE,1.8218,-76.1881,Americas,Colombia,Huila,Predio La Esperanza,Exact,01/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",78,10,,,,,,,
239764,OIE,0.83717,-77.68956,Americas,Colombia,Narino,La Providencia,Exact,01/08/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",1,1,,,,,,,
239763,OIE,9.777477,-75.502237,Americas,Colombia,Sucre,El Barro,Exact,31/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",10,1,,,,,,,
239762,OIE,0.83512,-77.6893,Americas,Colombia,Narino,San Francisco,Exact,30/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",5,5,,,,,,,
239761,OIE,1.8767,-75.8234,Americas,Colombia,Huila,Criadero La Burrita,Exact,30/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",10,5,,,,,,,
239760,OIE,9.171098,-75.39438,Americas,Colombia,Sucre,Santo Domingo,Exact,29/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",18,18,,,,,,,
239759,OIE,9.26179,-75.39712,Americas,Colombia,Sucre,Policarpa,Exact,28/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",40,7,,,,,,,
239758,OIE,5.639768,-73.56371,Americas,Colombia,Boyaca,El Recuerdo,Exact,23/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",20,20,,,,,,,
239757,OIE,10.62961,-74.92063,Americas,Colombia,Atlantico,Sede Paisa,Exact,20/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",27,7,,,,,,,
239756,OIE,5.681758,-73.55922,Americas,Colombia,Boyaca,Alquiladero,Exact,18/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",20,20,,,,,,,
239755,OIE,5.6383,-73.52655,Americas,Colombia,Boyaca,El Herrerum,Exact,18/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",13,11,,,,,,,
239754,OIE,5.6335,-73.53393,Americas,Colombia,Boyaca,El Corral,Exact,18/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",18,18,,,,,,,
239753,OIE,5.9172,-73.1775,Americas,Colombia,Boyaca,Villa Lorena,Exact,13/07/2018,07/09/2018,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",35,35,,,,,,,
239752,OIE,46.035401,28.156847,Europe,"Moldova, Republic of",Cahul,Paicu ,Exact,01/08/2018,10/09/2018,Confirmed,African swine fever,,"domestic, swine",9,2,2,7,,,0,,
239751,OIE,32.8901583212,35.4072454563,Asia,Israel,Northern,MUGHAR ,Exact,05/09/2018,10/09/2018,Confirmed,Foot and mouth disease,O,"domestic, goat, domestic, cattle",240,10,0,0,0,,0,,
239749,National authorities,35.42338,136.760589,Asia,Japan,Gifu,Gihusi,Exact,03/09/2018,09/09/2018,Confirmed,Classical swine fever,,"domestic, swine",610,29,29,581,,,0,,
239743,National authorities,37.554493,126.95169,Asia,Republic of Korea,Seoul,Seoul,Centroid Admin1,28/08/2018,10/09/2018,Confirmed,MERS-CoV ,,,,,,,,Male,61,1,
239742,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,01/09/2018,10/09/2018,Confirmed,MERS-CoV ,,,,,,,,,0,1,
239739,OIE,-0.4064197,31.1535628,Africa,Uganda,Lyantonde,Lyantonde ,Exact,02/09/2018,07/09/2018,Confirmed,Rift Valley fever,,"domestic, cattle",80000,20,5,0,0,,0,,
239738,OIE,-0.6109532,30.6533047,Africa,Uganda,Mbarara,Mutonto,Exact,12/08/2018,07/09/2018,Confirmed,Rift Valley fever,,"domestic, cattle",900000,12,7,0,0,,0,,
239737,OIE,-0.7898187,30.929099,Africa,Uganda,Isingiro,Nakivale ,Exact,08/08/2018,07/09/2018,Confirmed,Rift Valley fever,,"domestic, cattle",100000,24,20,0,0,,0,,
239722,OIE,54.33,21.19,Europe,Poland,Warminsko-Mazurskie,Girnkiny,Exact,12/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,0,,
239721,OIE,54.277222,21.684722,Europe,Poland,Warminsko-Mazurskie,Brzozowo,Exact,26/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239720,OIE,54.285833,19.619167,Europe,Poland,Warminsko-Mazurskie,Wodynia,Exact,23/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239719,OIE,54.220278,21.300556,Europe,Poland,Warminsko-Mazurskie,Radosze,Exact,21/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239718,OIE,54.2075,19.666389,Europe,Poland,Warminsko-Mazurskie,Stare Monasterzysko,Exact,20/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239717,OIE,54.300833,19.620833,Europe,Poland,Warminsko-Mazurskie,Tolkmicko,Exact,20/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239716,OIE,54.40222,20.262222,Europe,Poland,Warminsko-Mazurskie,Glebock,Exact,20/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239715,OIE,54.33,20.110556,Europe,Poland,Warminsko-Mazurskie,Wyszakowo,Exact,19/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239714,OIE,54.328056,20.917778,Europe,Poland,Warminsko-Mazurskie,Poniki,Exact,17/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239713,OIE,54.206389,19.756944,Europe,Poland,Warminsko-Mazurskie,Kraskowo,Exact,17/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239712,OIE,54.281944,21.673333,Europe,Poland,Warminsko-Mazurskie,Brzozowo,Exact,15/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239711,OIE,54.244444,21.5525,Europe,Poland,Warminsko-Mazurskie,Karlowo,Exact,15/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239710,OIE,54.257222,21.578056,Europe,Poland,Warminsko-Mazurskie,Guja,Exact,14/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239709,OIE,54.2825,21.902778,Europe,Poland,Warminsko-Mazurskie,Budzewo,Exact,14/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239708,OIE,54.333611,19.6925,Europe,Poland,Warminsko-Mazurskie,Baranowka,Exact,13/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239707,OIE,54.246667,21.514167,Europe,Poland,Warminsko-Mazurskie,Wilcze,Exact,10/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239706,OIE,54.291111,21.311389,Europe,Poland,Warminsko-Mazurskie,Kotki,Exact,09/08/2018,06/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239705,OIE,54.276944,21.625833,Europe,Poland,Warminsko-Mazurskie,Biedaski,Exact,03/09/2018,06/09/2018,Confirmed,African swine fever,,"domestic, swine",18,3,2,16,,,,,
239704,OIE,54.316389,21.896944,Europe,Poland,Warminsko-Mazurskie,Budry,Exact,26/08/2018,06/09/2018,Confirmed,African swine fever,,"domestic, swine",2718,27,24,2694,,,,,
239703,OIE,54.244722,21.611389,Europe,Poland,Warminsko-Mazurskie,Rozewiec,Exact,21/08/2018,06/09/2018,Confirmed,African swine fever,,"domestic, swine",20,2,1,19,,,,,
239702,OIE,53.288056,23.441944,Europe,Poland,Podlaskie,Dworzysk,Exact,22/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239701,OIE,52.124722,21.045833,Europe,Poland,Mazowieckie,Warszawa,Exact,19/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239700,OIE,52.124722,21.064167,Europe,Poland,Mazowieckie,Warszawa,Exact,19/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239699,OIE,52.411389,20.911944,Europe,Poland,Mazowieckie,Legionowo,Exact,18/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239698,OIE,52.097222,21.481667,Europe,Poland,Mazowieckie,Rudzienko,Exact,18/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239697,OIE,52.078639,21.084369,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,17/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239696,OIE,51.006126,23.243253,Europe,Poland,Lubeiskie,Siennica Nadolna,Exact,17/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239695,OIE,51.114434,23.271768,Europe,Poland,Lubeiskie,Rejowiec,Exact,17/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239694,OIE,52.128889,21.043056,Europe,Poland,Mazowieckie,Warszawa,Exact,17/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239693,OIE,52.07011,21.080416,Europe,Poland,Mazowieckie,Stare Wierzbno,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239692,OIE,53.197222,23.824722,Europe,Poland,Podlaskie,Kruszyniany,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239691,OIE,51.02477,23.27064,Europe,Poland,Lubeiskie,Siennica Krolewska,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239690,OIE,52.110556,21.034722,Europe,Poland,Mazowieckie,Warszawa,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239689,OIE,52.128056,21.024444,Europe,Poland,Mazowieckie,Warszawa,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239688,OIE,52.084683,21.084413,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,16/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239687,OIE,52.040625,20.986304,Europe,Poland,Mazowieckie,Jazgarzew,Exact,15/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239686,OIE,51.985384,22.256728,Europe,Poland,Lubeiskie,Grezowka,Exact,15/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239685,OIE,52.073863,21.067735,Europe,Poland,Mazowieckie,Chylice,Exact,15/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239684,OIE,52.660556,23.108889,Europe,Poland,Podlaskie,Pasieka,Exact,15/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239683,OIE,52.081667,22.242778,Europe,Poland,Mazowieckie,Stok Wisniewski,Exact,14/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239682,OIE,52.086299,21.068131,Europe,Poland,Mazowieckie,Chyliczki,Exact,14/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239681,OIE,52.275278,20.870556,Europe,Poland,Mazowieckie,Klaudyn,Exact,13/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239680,OIE,52.128889,21.023333,Europe,Poland,Mazowieckie,Warszawa,Exact,13/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239679,OIE,52.134167,21.041389,Europe,Poland,Mazowieckie,Warszawa,Exact,12/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239678,OIE,52.144722,21.121389,Europe,Poland,Mazowieckie,Warszawa,Exact,12/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239677,OIE,52.058875,21.089124,Europe,Poland,Mazowieckie,Czarnow,Exact,12/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239676,OIE,52.018873,21.077438,Europe,Poland,Mazowieckie,Chojnow,Exact,12/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239675,OIE,52.083105,21.084551,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,11/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239674,OIE,52.125556,21.04,Europe,Poland,Mazowieckie,Warszawa,Exact,10/08/2018,04/09/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239673,OIE,51.211028,23.017985,Europe,Poland,Lubeiskie,Bialka-Kolonia,Exact,20/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",4,4,1,3,,,,,
239672,OIE,51.00944,23.208203,Europe,Poland,Lubeiskie,Siennica Nadolna,Exact,18/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",7,7,2,5,,,,,
239671,OIE,51.012689,23.194018,Europe,Poland,Lubeiskie,Siennica Nadolna,Exact,16/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",4,4,1,3,,,,,
239670,OIE,50.250305,23.120555,Europe,Poland,Podkarpackie,Cieszanow,Exact,14/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",20,2,0,20,,,,,
239669,OIE,50.231444,23.154227,Europe,Poland,Podkarpackie,Nowe Siolo,Exact,13/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",222,18,8,214,,,,,
239668,OIE,50.229527,23.122083,Europe,Poland,Podkarpackie,Cieszanow,Exact,13/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",2,1,1,1,,,,,
239667,OIE,50.249805,23.121638,Europe,Poland,Podkarpackie,Cieszanow,Exact,11/08/2018,30/08/2018,Confirmed,African swine fever,,"domestic, swine",10,2,2,8,,,,,
239666,OIE,51.13511,23.29449,Europe,Poland,Lubeiskie,Stary Majdan,Exact,16/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239665,OIE,51.112,23.2755,Europe,Poland,Lubeiskie,Wolka Rejowiecka,Exact,14/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239664,OIE,51.630626,23.225274,Europe,Poland,Lubeiskie,Holowno,Exact,12/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239663,OIE,52.078638,23.582722,Europe,Poland,Lubeiskie,Lobaczew Duzy,Exact,11/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239662,OIE,51.901458,21.52324,Europe,Poland,Mazowieckie,Huta Garwolinska,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239661,OIE,50.92305,23.814411,Europe,Poland,Lubeiskie,Kulakowice,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239660,OIE,52.073848,21.068725,Europe,Poland,Mazowieckie,Chylice,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239659,OIE,51.11084,23.28168,Europe,Poland,Lubeiskie,Wolka Rejowiecka,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,,,,,
239658,OIE,51.986372,21.123646,Europe,Poland,Mazowieckie,Sierzchow,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239657,OIE,50.97612,23.79606,Europe,Poland,Lubeiskie,Strzelce,Exact,10/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239656,OIE,51.07594,23.33303,Europe,Poland,Lubeiskie,Aleksandria,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239655,OIE,51.1185,23.27098,Europe,Poland,Lubeiskie,Rejowiec,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239654,OIE,51.208575,23.002739,Europe,Poland,Lubeiskie,Bialka,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239653,OIE,52.11475,21.049583,Europe,Poland,Mazowieckie,Warszawa,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239652,OIE,52.086372,21.118444,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239651,OIE,52.065425,21.043861,Europe,Poland,Mazowieckie,Siedliska,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239650,OIE,51.980722,21.433083,Europe,Poland,Mazowieckie,Kaciki,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239649,OIE,51.006737,23.14292,Europe,Poland,Lubeiskie,Krasnystaw,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239648,OIE,51.11523,23.28544,Europe,Poland,Lubeiskie,Wolka Rejowiecka,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239647,OIE,52.146138,21.075527,Europe,Poland,Mazowieckie,Warszawa,Exact,09/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239646,OIE,52.110466,21.035233,Europe,Poland,Mazowieckie,Warszawa,Exact,08/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,,,,,
239645,OIE,52.043611,21.041111,Europe,Poland,Mazowieckie,Zabieniec,Exact,07/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239644,OIE,51.862277,22.892888,Europe,Poland,Lubeiskie,Lozki,Exact,07/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239643,OIE,52.166722,21.054277,Europe,Poland,Mazowieckie,Warszawa,Exact,07/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239642,OIE,50.999066,23.219666,Europe,Poland,Lubeiskie,Siennica Nadolna,Exact,07/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239641,OIE,52.080444,23.528527,Europe,Poland,Lubeiskie,Koroszczyn,Exact,06/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239640,OIE,51.148421,23.638979,Europe,Poland,Lubeiskie,Brzezno,Exact,06/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239639,OIE,52.018658,21.072287,Europe,Poland,Mazowieckie,Chojnow,Exact,06/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239638,OIE,51.72875,22.325027,Europe,Poland,Lubeiskie,Motowica,Exact,06/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239637,OIE,52.005888,22.641194,Europe,Poland,Lubeiskie,Krzymoszyce,Exact,06/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239636,OIE,52.063912,21.056582,Europe,Poland,Mazowieckie,Siedliska,Exact,05/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239635,OIE,52.087059,21.105943,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,05/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239634,OIE,53.212222,22.323055,Europe,Poland,Podlaskie,Serebrowo,Exact,04/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239633,OIE,52.020397,21.001495,Europe,Poland,Mazowieckie,Lbiska,Exact,04/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239632,OIE,52.070924,21.078652,Europe,Poland,Mazowieckie,Konstancin Jeziorna,Exact,03/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239631,OIE,52.065311,21.057545,Europe,Poland,Mazowieckie,Siedliska,Exact,03/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
239630,OIE,52.117027,21.038916,Europe,Poland,Mazowieckie,Warszawa,Exact,03/08/2018,29/08/2018,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
