Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
250727,OIE,56.8756,23.1439,Europe,Latvia,Tukuma,Degoles,Exact,01/04/2019,11/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250711,OIE,47.961611,19.934917,Europe,Hungary,Nograd,Heves-Nógrád county,Exact,28/03/2019,09/04/2019,Confirmed,African swine fever,,"wild, wild boar",,90,83,7,,,,,
250710,OIE,47.90681,19.74829,Europe,Hungary,Nograd,Heves-Nógrád county,Exact,19/03/2019,09/04/2019,Confirmed,African swine fever,,"wild, wild boar",,89,86,3,,,,,
250709,OIE,48.12417,22.568072,Europe,Hungary,Szabolcs-szatmar-bereg,Tarpa,Exact,18/03/2019,09/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250708,OIE,47.971337,21.25008,Europe,Hungary,Szabolcs-szatmar-bereg,Borsod-Abaúj-Zemplén-Szabolcs-Szatmár-Bereg county,Exact,14/03/2019,09/04/2019,Confirmed,African swine fever,,"wild, wild boar",,46,44,2,,,,,
250707,OIE,48.9239,26.3858,Europe,Ukraine,Khmel'nyts'ka,Pochapyntsi,Exact,09/04/2019,10/04/2019,Confirmed,African swine fever,,"domestic, swine",547,4,4,0,,,,,
250706,OIE,47.3497,32.2582,Europe,Ukraine,Mykolayivs'ka,Pisky,Exact,06/04/2019,09/04/2019,Confirmed,African swine fever,,"domestic, swine",5,2,2,3,,,,,
250705,OIE,44.8158,28.5786,Europe,Romania,Tulcea,Camena,Exact,04/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250704,OIE,44.8547,28.7936,Europe,Romania,Tulcea,Enisala,Exact,29/03/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250703,OIE,45.1623,25.3936,Europe,Romania,Dimbovita,Runcu,Exact,06/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250702,OIE,45.4904,27.0381,Europe,Romania,Vrancea,Slobozia Bradului,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250701,OIE,45.507,27.0166,Europe,Romania,Vrancea,Slobozia Bradului,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,4,4,0,,,,,
250700,OIE,44.03,27.8594,Europe,Romania,Constanta,Dobromir,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250699,OIE,45.3612,27.9051,Europe,Romania,Braila,Vadeni,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",43,43,1,42,,,,,
250698,OIE,47.6658,37.1668,Europe,Ukraine,Donets'ka,Petrivske,Exact,03/04/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",30,2,2,28,,,,,
250697,OIE,49.62929,5.45847,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,03/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250696,OIE,49.62896,5.45916,Europe,Belgium,Region wallonne,Meix-devant-Virton,Exact,03/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250695,OIE,49.60185,5.71189,Europe,Belgium,Region wallonne,Aubange,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250694,OIE,49.59052,5.78782,Europe,Belgium,Region wallonne,Messancy,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250693,OIE,49.579241,5.539711,Europe,Belgium,Region wallonne,Virton,Exact,02/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250692,OIE,49.68792,5.557984,Europe,Belgium,Region wallonne,Etalle,Exact,01/04/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250691,OIE,49.72582,5.43704,Europe,Belgium,Region wallonne,Chiny,Exact,29/03/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250690,OIE,49.64574,5.48037,Europe,Belgium,Region wallonne,Tintigny,Exact,29/03/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,,,
250689,OIE,49.703409,5.510367,Europe,Belgium,Region wallonne,Tintigny,Exact,29/03/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250688,OIE,49.659639,5.737722,Europe,Belgium,Region wallonne,Arlon,Exact,27/03/2019,08/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,,,
250680,OIE,-25.7,26.1,Africa,South Africa,North West,"ASF_NWP_2019_01, Ditsobotla",Exact,03/04/2019,09/04/2019,Confirmed,African swine fever,,"domestic, swine",36,32,32,4,0,,0,,
250652,OIE,16.383878,-92.46312,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,27/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",40,24,24,16,,,,,
250651,OIE,16.39333,-92.06312,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,27/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",16,16,14,2,,,,,
250650,OIE,16.383942,-92.464282,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,27/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",30,20,20,10,,,,,
250649,OIE,16.385654,-92.463892,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,27/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",17,17,14,3,,,,,
250648,OIE,16.383671,-92.462918,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,26/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",12,5,4,8,,,,,
250647,OIE,16.383842,-92.463182,Americas,Mexico,Chiapas,Venustiano Carranza,Exact,26/03/2019,05/04/2019,Confirmed,Newcastle disease,,"domestic, unspecified bird",12,11,11,1,,,,,
250645,OIE,1.441388,110.231111,Asia,Malaysia,Sarawak,504,Exact,02/04/2019,05/04/2019,Confirmed,Rabies,,"domestic, dog",1,1,,1,,,,,
250644,OIE,1.395555,110.353611,Asia,Malaysia,Sarawak,Blk 17,Exact,17/03/2019,05/04/2019,Confirmed,Rabies,,"domestic, dog",1,1,,1,,,,,
250643,OIE,1.394495,110.274261,Asia,Malaysia,Sarawak,Kawasan Lrg 6,Exact,14/03/2019,05/04/2019,Confirmed,Rabies,,"domestic, dog",1,1,,1,,,,,
250642,OIE,1.345045,110.411202,Asia,Malaysia,Sarawak,Taman Duranda,Exact,01/03/2019,05/04/2019,Confirmed,Rabies,,"domestic, dog",1,1,,1,,,,,
250641,OIE,47.9,8.08,Europe,Germany,Baden-Wuerttemberg,Hinterzarten,Exact,26/03/2019,05/04/2019,Confirmed,Bluetongue,8,"domestic, cattle",57,1,,,,,,,
250640,OIE,48.27,8.22,Europe,Germany,Baden-Wuerttemberg,Wolfach,Exact,26/03/2019,05/04/2019,Confirmed,Bluetongue,8,"domestic, cattle",33,1,,,,,,,
250639,OIE,47.96,8.12,Europe,Germany,Baden-Wuerttemberg,Breitnau,Exact,19/03/2019,05/04/2019,Confirmed,Bluetongue,8,"domestic, cattle",89,1,,,,,,,
250638,OIE,48.04,7.97,Europe,Germany,Baden-Wuerttemberg,Glottertal,Exact,18/03/2019,05/04/2019,Confirmed,Bluetongue,8,"domestic, cattle",37,1,,,,,,,
250626,National authorities,42.0494,24.9058,Europe,Bulgaria,Plovdiv,Asenovgrad ,Exact,08/04/2019,08/04/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",168752,300,300,168452,,,0,,
250579,OIE,30.27361,94.81111,Asia,China,Xizang Zizhiqu,"Gongzhong Village,Yigong Township",Exact,21/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",79,21,21,58,,,0,,
250578,OIE,29.97398,93.69989,Asia,China,Xizang Zizhiqu,"Xueka Village,Bahe Township",Exact,07/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",7,2,2,5,,,0,,
250577,OIE,29.39055,94.42,Asia,China,Xizang Zizhiqu,"Zhongshaba Village,Bujiu Township",Exact,02/03/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",5664,240,32,5632,,,0,,
250572,National authorities,37.87916,77.39894,Asia,China,Xinjiang Uygur Zizhiqu,"11th Village,Yitimukong Township, Yecheng",Exact,04/04/2019,08/04/2019,Confirmed,African swine fever,,"domestic, swine",341,39,39,302,,,0,,
250532,National authorities,42.0925,24.815,Europe,Bulgaria,Plovdiv,Krumovo,Exact,03/04/2019,05/04/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",37,37,37,0,,,0,,
250531,National authorities,42.0494,24.9058,Europe,Bulgaria,Plovdiv,Asenovgrad ,Exact,03/04/2019,05/04/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",34998,298,298,34700,,,0,,
250529,National authorities,28.42,48.48,Asia,Saudi Arabia,Eastern Province,Al Khafji,Unknown,02/04/2019,05/04/2019,Confirmed,MERS-CoV ,,,,,,,,Male,74,1,1
250527,National authorities,28.42,48.48,Asia,Saudi Arabia,Eastern Province,Al Khafji,Unknown,28/03/2019,05/04/2019,Confirmed,MERS-CoV ,,,,,,,,Male,50,1,1
250452,OIE,48.0559,26.3046,Europe,Romania,Botosani,Ibanesti,Exact,01/04/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,0,,
250451,OIE,47.7868,24.0901,Europe,Romania,Maramures," Izvorul Runcului ",Exact,01/04/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,,,0,,
250450,OIE,48.0504,26.3062,Europe,Romania,Botosani,Ibanesti,Exact,27/03/2019,05/04/2019,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,,,0,,
250449,OIE,47.4425,22.0715,Europe,Romania,Bihor,Simian,Exact,23/03/2019,05/04/2019,Confirmed,African swine fever,,"domestic, swine",32,32,1,31,,,0,,
250447,National authorities,40.101957,103.294553,Asia,China,Nei Mongol Zizhiqu,Alxa,Centroid Admin2,,05/04/2019,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,82,1,0
250445,International reference laboratory,0.20017,32.099865,Africa,Uganda,Butambala,UGANDA_Kayenje-Akeiragula (adm2),Unknown,02/02/2019,08/03/2019,Confirmed,Foot and mouth disease,,"domestic, cattle",,,,,,,,,
250444,International reference laboratory,36.98,127.311,Asia,Republic of Korea,Kyonggi-do,"KOREA, REPUBLIC OF (SOUTH)_Gyeonggi (adm1)_Anseong (adm2)_325 Osan-ri Geumkwang-myeon (loc.)",Unknown,28/01/2019,08/03/2019,Confirmed,Foot and mouth disease,O,"domestic, unspecified mammal",95,18,,,95,,,,
250443,International reference laboratory,18.19132,106.008336,Asia,Viet Nam,Ha Tinh,"VIETNAM, SOCIALIST REPUBLIC OF_Ha Tinh (adm1)_Cam Xuyen (adm2)_Cam Phuc (loc.)",Exact,27/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250442,International reference laboratory,21.144731,106.173954,Asia,Viet Nam,Bac Ninh,"VIETNAM, SOCIALIST REPUBLIC OF_Bac Ninh (adm1)_Que Vo (adm2)_Dai Xuan (loc.)",Exact,27/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250441,International reference laboratory,21.346984,105.598051,Asia,Viet Nam,Vinh Phuc,"VIETNAM, SOCIALIST REPUBLIC OF_Vinh Phuc (adm1)_Song Lo (adm2)_Tu Yen (loc.)",Exact,26/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250440,International reference laboratory,12.788181,108.416187,Asia,Viet Nam,Dak Lak,"VIETNAM, SOCIALIST REPUBLIC OF_Dak Lak (adm1)_Buon Ho (adm2)_Cu Bao (loc.)",Exact,24/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250439,International reference laboratory,32.83736,35.386941,Asia,Israel,Northern,Northern,Centroid Admin1,24/12/2018,19/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,6,,,,,0,,
250438,International reference laboratory,22.430151,105.985415,Asia,Viet Nam,Bac Kan,"VIETNAM, SOCIALIST REPUBLIC OF_Bac Can (adm1)_Ngan Son (adm2)_Bang Van (loc.)",Exact,11/11/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, buffaloe",,,,,,,,,
250437,International reference laboratory,19.10143,105.220209,Asia,Viet Nam,Nghe An,"VIETNAM, SOCIALIST REPUBLIC OF_Nghe An (adm1)_Tan Ky (adm2)_Ky Son (loc.)",Exact,22/10/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250436,International reference laboratory,10.394746,106.155029,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Tan Phu Dong (adm2)_Phu Thanh (loc.)",Exact,17/10/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250435,International reference laboratory,10.394746,106.155029,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Tan Phu Dong (adm2)_Phu Thanh (loc.)",Exact,14/10/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250434,International reference laboratory,10.34936,106.741594,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Go Cong Dong (adm2)_Phuoc Trung (loc.)",Exact,27/09/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, goat",,,,,,,,,
250433,International reference laboratory,21.931015,104.579602,Asia,Viet Nam,Yen Bai,"VIETNAM, SOCIALIST REPUBLIC OF_Yen Bai (adm1)_Van Yen (adm2)_Mo Vang (loc.)",Exact,19/09/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250432,International reference laboratory,10.632725,107.459817,Asia,Viet Nam,Ba Ria-Vung Tau,"VIETNAM, SOCIALIST REPUBLIC OF_Ba Ria Vung Tau (adm1)_Xuyen Moc (adm2)_Phuoc Tan (loc.)",Exact,22/06/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250431,International reference laboratory,15.38794,107.836699,Asia,Viet Nam,Quang Nam,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Nam (adm1)_Phuoc Son (adm2)_Phuoc My (loc.)",Exact,29/05/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, buffaloe",,,,,,,,,
250430,International reference laboratory,15.511523,108.001403,Asia,Viet Nam,Quang Nam,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Nam (adm1)_Nong Son (adm2)_Que Trung (loc.)",Exact,28/04/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250429,International reference laboratory,15.707721,108.396504,Asia,Viet Nam,Quang Nam,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Nam (adm1)_Thang Binh (adm2)_Binh Sa (loc.)",Exact,13/04/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250428,International reference laboratory,15.197034,108.746143,Asia,Viet Nam,Quang Ngai,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Ngai (adm1)_Son Tinh (adm2)_Tinh Hiep (loc.)",Exact,14/03/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250427,International reference laboratory,10.394556,106.501651,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Cho Gao (adm2)_An Thanh Thuy (loc.)",Exact,13/03/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250426,International reference laboratory,11.626155,106.618876,Asia,Viet Nam,Binh Phuoc,"VIETNAM, SOCIALIST REPUBLIC OF_Binh Phuoc (adm1)_Binh Long (adm2)_Thanh Phu (loc.)",Exact,11/03/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250425,International reference laboratory,15.118611,108.805279,Asia,Viet Nam,Quang Ngai,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Ngai (adm1)_Quang Ngai (adm2)_Tinh An (loc.)",Exact,09/03/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250424,International reference laboratory,10.36946,106.354968,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_My Tho (adm2)_Dao Thanh (loc.)",Exact,03/02/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250423,International reference laboratory,14.270846,107.628087,Asia,Viet Nam,Kon Tum,"VIETNAM, SOCIALIST REPUBLIC OF_Kon Tum (adm1)_Sa Thay (adm2)_Sa Son (loc.)",Exact,30/01/2018,26/03/2019,Confirmed,Foot and mouth disease,,"domestic, swine",,,,,,,,,
250422,International reference laboratory,10.33018,106.616721,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Go Cong Tay (adm2)_Binh Tan (loc.)",Exact,23/01/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250421,International reference laboratory,10.403676,106.113798,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Cai Lay (adm2)_My Thanh Nam (loc.)",Exact,07/02/2018,26/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250420,International reference laboratory,20.39638,106.420284,Asia,Viet Nam,Thai Binh,"VIETNAM, SOCIALIST REPUBLIC OF_Thai Binh (adm1)_Kien Xuong (adm2)_Thanh Tan (loc.)",Exact,22/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250419,International reference laboratory,21.451165,105.165576,Asia,Viet Nam,Phu Tho,"VIETNAM, SOCIALIST REPUBLIC OF_Phu Tho (adm1)_Thanh Ba (adm2)_Thanh Ha (loc.)",Exact,21/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250418,International reference laboratory,19.452201,105.732373,Asia,Viet Nam,Thanh Hoa,"VIETNAM, SOCIALIST REPUBLIC OF_Thanh Hoa (adm1)_Tinh Gia (adm2)",Exact,21/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250417,International reference laboratory,18.53216,105.714126,Asia,Viet Nam,Ha Tinh,"VIETNAM, SOCIALIST REPUBLIC OF_Ha Tinh (adm1)_Hong Linh (adm2)_Nam Hong (loc.)",Exact,20/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250416,International reference laboratory,21.20837,105.975599,Asia,Viet Nam,Bac Ninh,"VIETNAM, SOCIALIST REPUBLIC OF_Bac Ninh (adm1)_Yen Phong (adm2)_Yen Trung (loc.)",Exact,19/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250415,International reference laboratory,10.784342,107.264977,Asia,Viet Nam,Dong Nai,"VIETNAM, SOCIALIST REPUBLIC OF_Dong Nai (adm1)_Cam My (adm2)_Song Nhan (loc.)",Exact,17/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250414,International reference laboratory,10.403676,106.113798,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Cai Lay (adm2)_My Thanh Nam (loc.)",Exact,01/12/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250413,International reference laboratory,10.405695,105.94736,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Cai Be (adm2)_My Hoi (loc.)",Exact,29/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250412,International reference laboratory,21.33001,105.663543,Asia,Viet Nam,Vinh Phuc,"VIETNAM, SOCIALIST REPUBLIC OF_Vinh Phuc (adm1)_Binh Xuyen (adm2)_Huong Canh (loc.)",Exact,20/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250411,International reference laboratory,20.876386,106.192734,Asia,Viet Nam,Hai Duong,"VIETNAM, SOCIALIST REPUBLIC OF_Lang Son (adm1)_Binh Gia (adm2)_To Hieu (loc.)",Exact,14/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250410,International reference laboratory,22.38052,104.14551,Asia,Viet Nam,Lao Cai,"VIETNAM, SOCIALIST REPUBLIC OF_Lao Cai (adm1)_Bao Thang (adm2)",Exact,13/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250409,International reference laboratory,20.9775,105.629717,Asia,Viet Nam,Ha Tay,"VIETNAM, SOCIALIST REPUBLIC OF_Ha Noi (adm1)_Quoc Oai (adm2)_Dong Yen (loc.)",Exact,13/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250408,International reference laboratory,22.430151,105.985415,Asia,Viet Nam,Bac Kan,"VIETNAM, SOCIALIST REPUBLIC OF_Bac Can (adm1)_Ngan Son (adm2)_Bang Van (loc.)",Exact,11/11/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, buffaloe",,,,,,,,,
250407,International reference laboratory,19.10143,105.220209,Asia,Viet Nam,Nghe An,"VIETNAM, SOCIALIST REPUBLIC OF_Nghe An (adm1)_Tan Ky (adm2)_Ky Son (loc.)",Exact,22/10/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250406,International reference laboratory,10.394746,106.155029,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Tan Phu Dong (adm2)_Phu Thanh (loc.)",Exact,17/10/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250405,International reference laboratory,10.394746,106.155029,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Tan Phu Dong (adm2)_Phu Thanh (loc.)",Exact,14/10/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250404,International reference laboratory,10.34936,106.741594,Asia,Viet Nam,Tien Giang,"VIETNAM, SOCIALIST REPUBLIC OF_Tien Giang (adm1)_Go Cong Dong (adm2)_Phuoc Trung (loc.)",Exact,27/09/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, goat",,,,,,,,,
250403,International reference laboratory,21.931015,104.579602,Asia,Viet Nam,Yen Bai,"VIETNAM, SOCIALIST REPUBLIC OF_Yen Bai (adm1)_Van Yen (adm2)_Mo Vang (loc.)",Exact,19/09/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, swine",,,,,,,,,
250402,International reference laboratory,10.632725,107.459817,Asia,Viet Nam,Ba Ria-Vung Tau,"VIETNAM, SOCIALIST REPUBLIC OF_Ba Ria Vung Tau (adm1)_Xuyen Moc (adm2)_Phuoc Tan (loc.)",Exact,22/06/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, cattle",,,,,,,,,
250401,International reference laboratory,15.38794,107.836699,Asia,Viet Nam,Quang Nam,"VIETNAM, SOCIALIST REPUBLIC OF_Quang Nam (adm1)_Phuoc Son (adm2)_Phuoc My (loc.)",Exact,29/05/2018,18/03/2019,Confirmed,Foot and mouth disease,O,"domestic, buffaloe",,,,,,,,,
